binary_accuracy,f1_score_per_class,f1_score_weighted,loss,val_binary_accuracy,val_f1_score_per_class,val_f1_score_weighted,val_loss,type,epoch
0.9865404963493347,"tf.Tensor(
[0.6896551  0.56680155 0.7113402  0.8890172  0.64583325 0.6139535
 0.8333333  0.6829268  0.48437494 0.88888884 0.74999994 1.
 0.74999994 0.796875   0.8055556  0.8888889  0.8695651  0.8658008
 0.80462295 0.86567163 0.9536423  0.8677248  0.71641785 0.57142854
 0.7157894 ], shape=(25,), dtype=float32)",0.8237091302871704,0.033846963196992874,0.9786408543586731,"tf.Tensor(
[0.         0.18181814 0.42857137 0.86111104 0.24999997 0.55999994
 0.         0.         0.35294116 0.66666657 0.         0.9999998
 0.         0.4347826  0.6999999  0.         0.         0.71999997
 0.81545067 0.         0.8050314  0.72916657 0.48275855 0.
 0.49999997], shape=(25,), dtype=float32)",0.6852359771728516,0.05833765119314194,CLF,25
0.9866859316825867,"tf.Tensor(
[0.6153846  0.58536583 0.7415143  0.8883748  0.59405935 0.5607476
 0.79999995 0.74999994 0.55223876 0.92857134 0.8421052  0.9090909
 0.8888889  0.81203    0.7536231  1.         0.8695651  0.8596491
 0.8075639  0.8695651  0.95496684 0.8703374  0.68686867 0.57142854
 0.70212764], shape=(25,), dtype=float32)",0.8249680995941162,0.033726517111063004,0.9791843891143799,"tf.Tensor(
[0.         0.18181814 0.5652173  0.8625592  0.         0.5555556
 0.         0.79999995 0.37499997 0.66666657 0.         0.9999998
 0.         0.4347826  0.77777773 0.         0.         0.80645156
 0.7488151  0.44444442 0.8502993  0.75609756 0.48275855 0.
 0.49999997], shape=(25,), dtype=float32)",0.7003949284553528,0.05602625012397766,CLF,26
0.9869766235351562,"tf.Tensor(
[0.7741935  0.5983606  0.73333323 0.8962318  0.62499994 0.6451613
 0.76470584 0.80952376 0.6268656  0.8461538  0.6923077  0.9090909
 0.8235293  0.8226415  0.81118876 0.8888889  0.9166666  0.88552916
 0.8006644  0.8695651  0.95069027 0.8692579  0.68316823 0.57142854
 0.6222221 ], shape=(25,), dtype=float32)",0.8301063179969788,0.03304166719317436,0.9800389409065247,"tf.Tensor(
[0.         0.         0.58823526 0.87557596 0.54545444 0.58333325
 0.         0.49999997 0.28571424 1.         0.         0.9999998
 0.         0.48       0.77777773 0.         0.         0.79245275
 0.7837838  0.6666666  0.8502993  0.73529404 0.33333328 0.
 0.6666666 ], shape=(25,), dtype=float32)",0.7100691795349121,0.05513909459114075,CLF,27
0.9862595200538635,"tf.Tensor(
[0.7096774  0.61960775 0.7210525  0.8894009  0.6138613  0.63849765
 0.8421052  0.7179487  0.48529404 0.92307687 0.8214285  0.9090909
 0.8235293  0.77490765 0.7826086  0.8888889  0.83333325 0.8827291
 0.79222214 0.9014084  0.950364   0.8464285  0.6666666  0.5333333
 0.70212764], shape=(25,), dtype=float32)",0.8213818073272705,0.03386147320270538,0.9782524704933167,"tf.Tensor(
[0.         0.         0.43902436 0.86792445 0.49999994 0.6153846
 0.         0.         0.35294116 1.         0.         0.9999998
 0.         0.36363634 0.7368421  0.         0.         0.6666666
 0.79012346 0.44444442 0.79746825 0.7272727  0.28571424 0.
 0.6666666 ], shape=(25,), dtype=float32)",0.6762516498565674,0.05794292688369751,CLF,28
0.9861429333686829,"tf.Tensor(
[0.74999994 0.640625   0.7220779  0.87609065 0.6526315  0.6181817
 0.77777773 0.79999995 0.53435105 0.96296287 0.7719298  1.
 0.77777773 0.7452471  0.8275861  0.8888889  0.96       0.87124455
 0.7892376  0.87671226 0.949602   0.8499999  0.67661685 0.57142854
 0.7216494 ], shape=(25,), dtype=float32)",0.8198817372322083,0.03313140571117401,0.9785630702972412,"tf.Tensor(
[0.         0.18181814 0.5531914  0.83838373 0.54545444 0.6666666
 0.         0.49999994 0.3636363  1.         0.         0.9999998
 0.         0.4347826  0.8        0.         0.         0.60869557
 0.7931034  0.44444442 0.7820512  0.7710843  0.34782603 0.
 0.6666666 ], shape=(25,), dtype=float32)",0.6902632117271423,0.05835288017988205,CLF,29
0.9874130487442017,"tf.Tensor(
[0.6896551  0.5925925  0.7243243  0.89106625 0.65957433 0.6301369
 0.8421052  0.8372093  0.6131386  0.88888884 0.81355935 0.9090909
 0.9473683  0.78030294 0.7832167  1.         0.96       0.90212756
 0.8150572  0.9315068  0.95565844 0.8703374  0.7113401  0.74999994
 0.7391304 ], shape=(25,), dtype=float32)",0.8360026478767395,0.03193496912717819,0.9784855246543884,"tf.Tensor(
[0.         0.30434775 0.5531914  0.8405797  0.54545444 0.58333325
 0.         0.79999995 0.30769226 1.         0.         0.9999998
 0.         0.4347826  0.7368421  0.         0.         0.7999999
 0.7967479  0.44444442 0.81249994 0.77647054 0.4666666  0.
 0.6666666 ], shape=(25,), dtype=float32)",0.7125650644302368,0.057779476046562195,CLF,30
0.9869088530540466,"tf.Tensor(
[0.59259254 0.62307686 0.70370364 0.8913422  0.6530612  0.65198237
 0.8333333  0.8695651  0.5467625  0.81481475 0.8070175  0.9090909
 0.8235293  0.77566534 0.8356164  1.         0.9166666  0.8841201
 0.80355155 0.90410954 0.9561752  0.862745   0.7156862  0.77777773
 0.69473684], shape=(25,), dtype=float32)",0.8308735489845276,0.032231394201517105,0.9800389409065247,"tf.Tensor(
[0.         0.19047618 0.5531914  0.8738738  0.54545444 0.58333325
 0.         0.         0.28571424 0.66666657 0.         0.9999998
 0.         0.49999997 0.77777773 0.         0.         0.79245275
 0.8079999  0.44444442 0.81249994 0.7594936  0.28571424 0.
 0.6666666 ], shape=(25,), dtype=float32)",0.7080200910568237,0.05470692738890648,CLF,31
0.9838155508041382,"tf.Tensor(
[0.17391302 0.36734688 0.63679236 0.8665297  0.4554455  0.64257026
 0.6666666  0.80851054 0.51948047 0.55999994 0.45614028 0.44444442
 0.6999999  0.7303753  0.781065   0.49999994 0.5454545  0.84130013
 0.7943831  0.76315784 0.92399746 0.8057784  0.4444444  0.16666666
 0.574468  ], shape=(25,), dtype=float32)",0.7729892730712891,0.04429493844509125,0.9808933138847351,"tf.Tensor(
[0.         0.3571428  0.3225806  0.8965516  0.         0.4545454
 0.49999997 1.         0.35294116 0.         0.         0.9999998
 0.9999998  0.4347826  0.85714275 0.         0.66666657 0.89285713
 0.78518516 0.44444442 0.8050314  0.9066666  0.12499998 0.
 0.7142857 ], shape=(25,), dtype=float32)",0.7130410671234131,0.04803570359945297,FT,32
0.9914854168891907,"tf.Tensor(
[0.56       0.60231656 0.79081625 0.9237874  0.71844655 0.82812494
 0.76923066 0.9130434  0.72151893 0.87999994 0.87096775 0.9090909
 0.9473683  0.9007091  0.87499994 0.49999994 0.96       0.9836734
 0.9216125  0.87671226 0.96774185 0.8838027  0.7156862  0.57142854
 0.82      ], shape=(25,), dtype=float32)",0.890906810760498,0.022360706701874733,0.9846212863922119,"tf.Tensor(
[0.         0.26086953 0.7333333  0.9090908  0.19999997 0.7878787
 0.         0.79999995 0.6666666  1.         0.         0.
 0.9999998  0.59259254 0.79999995 0.         0.66666657 0.89285713
 0.8907563  0.44444442 0.84848475 0.83333325 0.26086953 0.
 0.6666666 ], shape=(25,), dtype=float32)",0.7819235324859619,0.040568698197603226,FT,33
0.9954606890678406,"tf.Tensor(
[0.7741935  0.75714284 0.8768472  0.9603675  0.69811314 0.9179104
 0.8421052  1.         0.8999999  0.92857134 0.8888889  0.92307687
 1.         0.97202796 0.9638554  1.         0.96       0.9959349
 0.9591493  0.90410954 0.98947364 0.9510489  0.8518518  0.8235293
 0.8823529 ], shape=(25,), dtype=float32)",0.9432268142700195,0.013671341352164745,0.9850874543190002,"tf.Tensor(
[0.         0.27272722 0.5999999  0.8985506  0.36363634 0.8823529
 0.         0.8571428  0.7058823  1.         0.         0.9999998
 0.9999998  0.81249994 1.         0.         0.66666657 0.9508196
 0.9124423  0.5454545  0.79746825 0.7912087  0.6206896  0.
 0.76923066], shape=(25,), dtype=float32)",0.8005572557449341,0.05383409559726715,FT,34
